hr,rmssd,pnn50,sdnn,spo2,stress_label
95.70336555332442,15.837859165088888,5.870872804348666,21.753496597093125,98.05523822233754,1
87.06614276636232,15.792388386430895,3.553104655626454,29.371061331001417,96.32818353260207,1
95.89771643203076,14.837731615870554,11.371856384109524,44.65210503481381,95.66268476521824,1
65.55763415543424,35.240150679957075,21.733524368113883,90.03641201467195,98.1924285828842,0
67.88180829661943,53.11981941012417,14.993706275167593,47.17356788386193,97.29397762859188,0
57.912234128817786,5.0,30.44582400793628,90.81290761884105,98.64782073903653,0
53.66984912527514,35.35835425650078,20.41123154975003,44.73622834179936,99.36018263839516,0
97.723120532504,8.756385649458723,7.900324177790032,45.26812663577265,99.85383730784434,1
87.9216961846877,31.470110258352037,53.24220426395203,54.68690417236817,97.90753454461948,0
67.61657899902276,36.269079988604815,28.990441406465262,40.19884218394047,98.26124739793657,0
75.28465787489344,44.14408062853266,26.415957867398827,67.12887907075967,99.67066162931766,0
68.1373034537268,22.67619241469948,3.927443443032947,31.666378953118386,98.58992525464356,1
55.44650678870525,29.810333378353658,5.645700402861937,51.76261587354335,99.83043234437882,0
64.03530249221224,24.898126565178213,20.14321255424953,37.68207444764066,97.37481389826884,0
68.11055128210971,27.39190010540957,36.12634305203302,58.93319563754496,98.58559470394452,0
84.65952438870528,24.182782708349784,8.132639551108042,33.350543519121715,97.84718365886147,1
63.303282640636596,53.13304510363573,21.621222245261933,60.03347433243603,98.22535625063371,0
82.51337752816966,12.487105618225678,6.870760415435542,43.10605912813463,98.75665295750434,1
72.92121596865478,28.313624411254985,3.7273659935282843,36.00733015145592,95.64067700192918,1
66.13583931099204,49.7058477434536,10.153952080803473,69.12400749516284,99.84593500783832,0
85.90422465182047,28.881345046624105,4.24122602619037,38.49584531046617,93.67214505107336,1
117.02533335176156,29.963665961943654,3.8614979829852842,10.279109733561821,97.43204255245823,1
70.67289343511491,21.558828300459904,6.6462628766571274,20.58596830997975,98.68145053542156,1
71.4445976224494,59.637350059328455,25.088577036688953,38.767138996294406,99.47787227221114,0
62.83702880691367,24.153297852109965,38.52039365974326,91.49111280753763,98.4587518710208,0
113.9094538552395,18.730517828890797,3.4781763833345956,23.695415458145224,99.45562361198911,1
58.75884894889783,56.02903964962481,19.408361649407915,53.095398561384556,99.53024969396957,0
83.43955784452776,14.761636964637654,9.531218788699228,45.97397293221623,97.96703470492635,1
80.1427626925126,13.915132005619364,5.31966105496015,33.209300619256574,95.51820113479035,1
96.67645527495837,18.68410663711679,0.0,20.710735175392696,96.24380698952251,1
64.41713848927157,73.33918193255994,27.381713061396283,47.38842165152062,98.72063080430716,0
62.18329802036895,49.87137359300313,30.805676870356148,78.13845970835908,98.47571350432997,0
107.66752633119799,25.26418130028953,2.1702418207512486,52.098556657484636,97.49049176990515,1
77.97850595233318,31.223304409843372,13.311110340793778,29.669747362804394,96.24452460943661,1
63.621000340370706,55.720975912765496,37.77856655030514,68.55730996295361,98.60172320847177,0
105.97614124365313,15.497308215587822,9.123677353467627,27.119372016487212,97.64653443701634,1
86.63724922251458,17.553182538777513,3.49045393015116,43.448540311806944,95.9006109428372,1
59.078141979610336,76.81490348767664,34.77847564654331,24.22329451960445,97.9347412607896,0
50.504085299503565,30.739639598771173,0.0,57.94515633459086,97.35805818083868,0
65.47924205437151,20.62318111676213,25.8291185317204,53.77625582819509,100.0,0
76.290854893965,56.78018404515424,21.733862193387875,89.7807059289044,96.94696472216017,0
53.7715309634907,43.74325350166403,47.540381089211195,56.96491639694869,98.31675475679071,0
70.69707572665828,25.567436682163027,8.812705017317416,37.8907520139991,96.05616899072896,1
59.346345853015954,25.603166243925443,25.838725017609335,43.79389006082248,97.32258349475072,0
61.61047426471459,37.66265737223676,19.62021471178045,66.99666895260393,98.57904780215028,0
62.69475175591106,47.74519392467223,15.084729588953678,61.57917935864517,98.65060249284464,0
52.975625125140155,59.935406315555426,16.185662947730044,61.354646988096526,99.66441174053527,0
99.10812109256644,18.274667108550684,3.550003988471726,39.47511908575567,98.01204246671293,1
60.05307983964696,33.076595294974645,4.276448183040017,62.31047762525381,98.4173022549816,0
74.08953099714034,50.3858264022055,38.342291941726906,49.53953658125744,99.63815033096762,0
81.65300345074414,24.220768494338177,0.0,32.351352993661884,94.02296808783113,1
62.862900112465965,51.60530990816871,19.79031448768904,44.24343556866049,99.34611846929593,0
64.1722976812246,37.65644029453993,25.418959211542766,99.55003712918383,99.65350284978155,0
74.30058934550271,51.53319478488546,26.66485272577147,24.05876567504376,97.82101965353687,0
61.1554046943802,16.876619039287004,13.425842097845663,30.287452936160488,98.46167616430263,0
71.55012776679052,61.60161777936493,29.147844620792412,45.549054882021466,96.56793484148004,0
50.945050404787985,25.965261341182522,16.111403019643255,57.6037725301262,97.48583578187304,0
67.71180714934609,41.515897458007906,25.105457117410257,77.10375829006807,97.31976826579962,0
93.02445493950842,17.888214172191415,3.666054876121219,38.8525632086596,98.3185212318355,1
57.42807363209258,42.26759124213114,27.812116825840654,55.90489877966123,99.0850213322878,0
67.2495361432822,72.48841860534019,9.697208640702124,58.16346015378904,97.5914974884878,0
95.24928946526853,5.062624879635644,6.3852508408995465,23.69951568651659,95.89875720081848,1
53.4280143716745,38.023860806984906,35.84500530290926,59.62216974705781,99.12768041787447,0
107.9757018635953,20.110044678580607,2.7648017117506374,34.6725221518279,96.18355578052856,1
60.96461853362264,22.20160800571523,34.262574910843924,54.20996136525841,98.68209824581587,0
75.56845685672033,21.48758103772378,1.952235047459665,28.582912782981758,98.31673904685869,1
71.32607449786023,44.669548912245894,7.318689672932816,104.89215855090961,100.0,0
70.78139859910638,33.70194327613544,23.864078382980352,51.84869355335225,99.76385593909639,0
67.10002312681468,33.237542124602506,20.29244900875218,76.81782213854856,100.0,0
106.33997876183494,24.05625652043182,3.989500524789453,10.0,97.44574003571233,1
64.9853699292472,47.09973144482031,25.538973470332063,40.10606757076265,99.05740855685119,0
70.0577305122548,55.23508173089489,34.46577003573387,69.06077467382434,98.08997058846109,0
64.43330521667127,46.36687300880065,26.076994491066184,74.97326483957595,99.1436687530225,0
112.92812127483944,35.65175183907738,5.3185983304557,10.0,98.8552486991909,1
60.67698928810356,32.9777411725349,21.01554725010633,53.300354297780906,99.11226981010539,0
69.2867706504853,9.378234033667187,6.372634216789667,36.22944030413308,97.96231246740402,1
58.70370976853361,30.326015261006397,19.93365166212081,63.59809128427088,99.98547736927254,0
48.620502513834,41.6890686456245,11.673215589747963,35.21635983969765,99.46695664534482,0
69.35699659599472,51.74150273920893,34.210258397309936,52.80421654850796,98.06736248366647,0
82.4858449337806,41.301434186106384,32.35132113054091,60.095723114449726,96.65174146992159,0
48.642967969589854,36.31523670090143,35.56101251669989,71.82437484954005,99.41407716422404,0
57.10363056850948,69.23808735183471,15.351066998136156,63.19236598004953,98.48964771009226,0
85.91351415622496,28.708737106364854,2.179557919336158,16.50394744288072,97.02999322930962,1
61.801386125707786,95.66074378623969,31.76507476439975,53.859891371720636,97.44388843081292,0
49.957692715449724,29.621713713938504,26.149417717591316,81.40992977392153,99.62168914238792,0
66.83275865317104,40.15248501446273,27.688123564121543,52.22043003773136,100.0,0
63.48647854979936,43.7049321262991,2.8417757497933174,57.06847730215854,99.33648413796494,0
56.45821938369164,33.739194982607806,32.927110177336644,37.8501416472292,99.55780100754191,0
60.742848878615185,39.171476692631956,13.76121594874406,65.67069390641825,100.0,0
71.25197791568506,32.03572107089197,36.35620585491476,55.24980681098626,99.87448498142756,0
97.68011682597236,5.0,0.9836814681798902,39.4438522283539,97.22748590821753,1
75.7149286275058,12.931283876049498,0.0,29.11626712473604,100.0,1
71.4394671258586,77.85625501782636,33.8239708978998,75.41219015029037,100.0,0
68.01810607473782,42.1915901773968,35.326575166220124,81.80760355682827,98.0200353572878,0
79.34117101191964,19.110848259447042,8.32599546772665,37.98091048661561,94.8637485997186,1
80.29284853650657,35.382526059047244,22.349350031114206,46.4601846001827,100.0,0
66.93656536230374,32.235373789776524,33.63923549962446,71.53703668965049,98.31227297642012,0
71.72485370226707,32.62062058753703,20.070817250507478,29.846750181509055,97.17604891578044,0
109.69156966804823,31.131429021778516,5.26315459459585,46.629314471898375,96.75988827008754,1
85.0790763691851,18.45208518772445,4.500313618705738,27.848036764398195,98.71509716072433,1
66.20108523164963,55.68722646650707,35.31380525277331,65.822786934821,97.52972867409176,0
54.17707288828769,47.231709522109576,23.287436951750657,61.31087143380183,98.48394596075141,0
85.66858928133254,25.04660616537993,5.100537301788751,64.98565250279414,98.12357744541181,0
91.79281443675941,22.671064178272008,10.13641878071559,14.927741796160616,96.16492315321426,1
68.43009007104611,56.5569539353084,46.934495502883856,74.33555956670801,98.44321140411373,0
57.87651397645871,36.53565220921471,19.072971770428936,69.8285044277064,98.75699744558582,0
72.11620514989386,14.512788247276536,8.510190213805682,33.516623549740586,97.85296692401916,1
68.0633736804581,69.39646101913289,27.3604306382437,54.20965803193953,97.58424495886644,0
90.99531349851654,5.0,4.262843992669152,27.94160140078656,94.95329371957408,1
57.57387329075203,57.14486295222362,27.307117490749626,61.526825005609915,98.80634753393203,0
65.74102070359139,63.64293844287472,26.23429181703649,38.12680329271875,100.0,0
67.96272213863077,36.16119403807399,12.465982817049815,65.93871331437069,98.38282799502562,0
106.88976143238891,15.232741754665376,1.6504768412701325,38.95796218235928,98.38792283907524,1
90.02381641132234,23.410856381399267,4.849251517031048,32.33865101009247,98.74748632384589,1
95.50382000825803,16.645804493339003,10.409450183704603,10.0,100.0,1
51.35232724087412,35.59360762841556,24.59082464804931,57.80278993907758,99.50641104002655,0
75.3059605766772,20.086134539864506,2.687151607120984,32.95140979337417,96.90284161030318,1
65.74348522146383,36.75112751303482,19.899360499039176,64.3090877104114,99.44371550575605,0
60.21376532641722,31.968486831406352,31.13460165671837,59.51244160413466,99.33049813398596,0
77.13043343954622,5.0,2.867983672694663,22.33647390734984,96.88181739987955,1
59.90523828583689,56.115254270046734,22.118497375774837,62.25711748160852,98.65763455844095,0
66.55964073929749,44.638063343175396,30.106006904103136,48.06517299261289,99.89941792665388,0
63.10770093305172,25.326762931519774,26.88073356991773,47.232292763287724,99.16533453450887,0
82.67684460833902,33.20141862663225,28.323723332239847,33.66741616943059,98.95390522944135,0
57.91428960160248,35.62748072348276,13.98713510160172,70.98226839082103,99.50730435747326,0
65.18708171726806,32.033599419964204,40.89523036103863,48.743848083680156,96.33796770007257,0
68.66711207965655,28.428379895377248,34.88608793499175,54.28293454989872,99.1037132405442,0
104.8180041586259,8.329129083034225,2.736251476430378,29.243289273429365,99.30632697855151,1
80.09940738471465,13.243970432407941,6.912562302223233,24.22771274289429,97.22878882434642,1
52.587700632254986,78.21494913834894,11.522907696905966,55.17370944014687,98.4675189641579,0
80.30150507485436,25.1273132860089,44.837041354787516,71.35765231653033,98.91709532442324,0
57.12293050385636,53.5671186305711,17.765133775802,78.99991879797619,97.52893797089227,0
64.09473204435133,36.67090367980243,15.124770375730053,71.11979725361871,99.03545874740963,0
74.67208159120798,18.301873376877488,35.64170702341044,97.58173358035341,98.04835891082305,0
110.74178334530764,15.894709823521387,0.0,26.943675575932044,98.57230595151292,1
58.294588141347745,35.9949201149027,30.93539432293191,60.045901751078596,99.08462295248674,0
66.90263632606668,52.1943797932736,20.676988141904587,63.475964130455885,97.57262699430407,0
75.30746898002711,35.48587924774029,36.2884748754939,56.49589558525702,98.70199901075732,0
61.040283592874395,29.760068532479565,7.552396123946984,44.170137621113106,98.17609114678407,0
90.5425501459466,26.08303450626611,3.2169701608126045,21.18039235732826,94.83592782099593,1
93.76076341484925,29.065556122634746,10.065321071825155,37.09932748147237,97.9578149759014,1
78.58099023767473,49.98122192125216,31.461296760241716,55.188242072220014,97.13795662914524,0
79.79381319400508,17.926727691722757,5.243141490005211,49.262858548553936,97.12191575138661,1
74.43074755220515,38.47384137635526,21.883241142347657,40.06488544164827,97.75767198712343,0
94.32377669636503,18.060481443153066,8.771754479588935,31.812539483450504,96.47131940254339,1
113.77956236544351,17.24877145029562,9.652003878821215,25.987907934553224,98.06439921907536,1
72.42412527321349,48.12737955863371,1.4551707730339771,60.27378691284169,99.73046004775998,0
69.21984666422185,51.687583128438696,7.777430660424809,49.193173939874114,98.91135763115143,0
68.28306621429513,63.22000170199354,23.551332448539057,66.08736130010722,98.51637424193129,0
57.10445810798755,11.163130033578788,29.31009692130077,62.60920812619217,97.88182495789984,0
68.56992332180963,23.037916115269905,3.9363197032177917,35.568747223681456,99.79607279561763,1
47.86855295744236,34.50598786946454,22.906243866880867,81.82239261219976,96.86359698079352,0
80.48688820544484,47.03783852349436,24.039993382661418,57.0291035517164,98.06373696781998,0
100.57740111122986,9.45183396734049,6.3816567265754145,26.158183342930243,95.85679982722885,1
119.03170210820676,21.35240587802768,7.453062178644576,41.37776780668662,94.86797508202218,1
79.01833527297626,7.365642322573862,17.312335899614794,53.1145249023165,99.0817233649705,0
66.7497461291319,42.4977788895241,24.88002655372276,45.329654647161476,97.00276760551583,0
70.81209297868848,55.405591688042776,40.84494375157058,48.14974354777188,99.19281521030092,0
62.73034617308215,62.85712477790223,35.219627766781414,63.16814098836685,98.16046984333401,0
99.53118614329914,23.175236186052526,2.2622383916552695,16.72201326520569,96.5672006489773,1
77.12331052278567,62.197307380995575,13.876725303294194,42.48363876150118,99.77468384967949,0
55.914912761937366,52.639429854630116,18.839287846636765,84.25567386782524,97.72957520086212,0
74.14689224164663,47.77287981090547,27.521948542342866,30.445371279728985,96.29708664679428,0
63.235472477861485,48.703590951249176,13.748021722622767,43.66959884285487,99.06147262982613,0
94.75425376548557,16.898071516896582,8.120806884744301,18.257977042798537,96.46609762436954,1
107.77453126940408,18.54657703951854,5.505250058347998,53.059465859677395,94.90098675122684,1
71.37144293313688,69.9597941971215,21.751420735014538,72.89446180282269,97.5179805027891,0
59.50614083546119,50.77449624071451,32.9856667311059,76.81404768609369,100.0,0
64.46042753155854,62.90417632758882,21.57695156550851,73.53136967382402,98.70748879785218,0
93.34813488498308,21.388062992176298,0.0,18.758781411392267,97.15381215972629,1
67.75265104430598,24.649688825598048,8.486223865152567,33.2717055287779,95.31829898086312,1
76.04111151094811,75.55815959577536,26.47076827445974,67.65803067676855,98.70173865479605,0
94.3644302679856,17.04352994698883,4.861743040624787,39.057176004973655,100.0,1
71.19914518717914,17.169500124776263,0.27815805907167146,45.920248985760836,96.11839304602015,1
53.45439364971365,54.5728049827286,42.44311114743111,69.95396802841144,98.70479787728192,0
92.90969107331193,29.318725302604438,1.5032029199434005,28.88152895913687,96.3209647772357,1
55.65707754166632,40.07437110874796,36.077210959824484,68.49903222589089,99.1443105001082,0
66.17180489322655,52.84985674092883,16.994096576518945,55.35735171109156,98.69200423696867,0
67.22012687105513,49.80281782382809,23.61664717983622,54.338648983045054,100.0,0
72.25429818345918,51.197212139289334,22.66791501793606,53.23171759584185,98.36919940627304,0
67.34263074869347,16.79346683905378,9.306104046253163,50.44676416591564,98.70713943677856,0
85.12872223417779,29.824969808795874,0.0,22.486545303966295,99.28013761148665,1
66.04895459740118,58.27263874201738,45.51246943269463,49.59293373147266,98.40068566220796,0
84.73087718882954,5.0,3.758412784976124,38.81062187380665,97.81088431271836,1
69.95266535510407,39.367365290407506,18.439027639943586,79.03883507847931,98.00268285364233,0
67.35265631034571,47.450020210163075,39.617170162571185,74.5711853650854,97.20474137933287,0
55.49957466579968,53.68364727103702,24.356623526208335,53.17242324069354,99.51562788399447,0
66.49967505671128,45.78686080334166,32.7982864075505,54.373365075846536,100.0,0
78.54342852120391,23.255432530736705,10.735331354639378,16.227045107279,96.48499723622133,1
74.13765914308446,62.35866821596538,23.285043996117608,48.97993359484711,99.45593582233076,0
74.46839282065284,27.53004977231408,12.960863510336198,63.37885022975399,99.12936063342889,0
62.60744731815956,55.18940729973524,17.89863393162618,28.27959601389397,98.0760989276674,0
88.75878575815722,15.793280320828348,0.36558694536205927,11.843510241211824,96.22886679344815,1
98.77186925979693,28.04957951530946,9.75085353655382,21.84090464851447,95.26944051455446,1
93.95961537975874,23.080800092783402,6.60067842080199,10.0,95.6996731226748,1
64.76248967771217,52.30827291945641,32.673073626024866,62.1638028342306,98.83078380653824,0
65.67892366688883,55.28429061327724,28.12865651490911,60.98606490070931,98.23163120086262,0
65.65033140033985,52.268870682589124,27.67475388898061,65.7123962751788,99.84272186135118,0
67.1213113819727,35.265022192902634,33.83606785994169,39.50702493496624,97.41858661926071,0
67.68677811776055,52.74595001679868,12.54948776496005,54.25773778519875,97.89391616778035,0
61.10658941694722,59.15396664409419,32.06505463547253,59.713167302194385,97.95403807288507,0
54.20280263823888,66.30277408172924,30.921139002849184,49.399963438902894,99.2195994976249,0
64.438211035403,40.69335742706485,29.352115282896023,48.87752625130913,98.15624348048989,0
89.45753277039455,14.004390456918292,7.676340841070096,48.690665036782605,95.86855280108928,1
51.67899762956765,14.973897487856075,23.49531858505018,50.052531148107256,98.70786050106707,0
66.06078137620881,20.951747300788558,6.851161705185941,64.43899860519143,98.63542883471996,0
82.89018401960138,5.0,6.885565051059963,42.71899545423943,97.41697366032838,1
58.220208875479486,45.66828248356727,11.33885919066315,75.86941070758189,98.58184433452953,0
66.78211705896122,15.59460511645054,6.853206040936923,26.669523790244774,96.58615641783975,1
55.20478234362183,53.49811480622484,18.515307999808627,27.653319344924512,98.12874262932961,0
72.84919772456283,39.19605830100079,42.37984985123521,66.43451922822776,98.83875816228037,0
86.45922080898869,17.453710337885674,3.9463054595219837,26.977306079174735,97.79630074310073,1
76.77002524251321,9.392849370205923,0.5072197964984895,50.45654547677154,97.79551435250588,1
91.65390642016173,9.539882637652548,7.493369202699315,28.834286535466713,97.32125341169763,1
57.18703747309155,47.40403286126365,20.761664617935168,48.51583264454718,99.23410633580725,0
52.69833753175998,53.47164396471226,31.844861335529963,46.80534486673139,97.67967153886754,0
63.21579454986878,49.23054315693331,23.471450081857746,66.50343690287819,100.0,0
60.93826584680229,19.272300439448692,33.25923583030653,85.24971863891295,98.89276836305112,0
74.94701589575598,17.00886109411839,0.5259060631534709,36.42855493962948,94.97306439595235,1
62.5989697053744,29.934932605591403,26.26824685134962,54.50487484293363,98.67676210325027,0
88.26820665959639,10.106727778207116,7.507508254116088,29.51234348156885,95.51720648820115,1
82.92741244964634,52.14645250075687,23.467394466006944,81.22806790052735,100.0,0
63.837204621488915,50.21096229652143,15.11997181997059,57.792108738479826,98.30093744624013,0
66.47861626897323,49.991407179555154,30.598284488280598,63.56463984449939,97.28925737337083,0
76.73839473110698,13.628739044290615,3.8710376323070848,40.507742904721134,95.25559151972062,1
83.7110194219516,25.6240759857124,3.8004901020135513,34.60415649842824,96.79068693560815,1
91.08139908789667,16.172219649523676,7.668261890913416,14.549435925935647,96.45503198741719,1
91.5588721203317,22.269561984049545,10.971810491015312,26.089753331344237,99.21922264279131,1
80.09171408008396,28.62917129235715,8.26986850679349,20.865414203677773,97.46055885587774,1
87.3851699736137,23.004676749400005,4.1069136462667615,26.927537743382686,99.05364187414428,1
64.21023284435462,57.39633486287649,22.746485149558,84.99994888841285,97.8216653706645,0
60.086851750022525,67.86775771673854,20.550536091047473,84.0161145924659,99.39184057959481,0
63.76280234751333,17.80059791974262,24.806816957281644,61.52445080300137,99.66721773330437,0
107.06136611488134,12.520102566850019,8.20472705595273,37.65402156013349,98.61011905361566,1
93.98427894562653,5.0,4.378310269888961,18.44292425083085,96.69609134062289,1
72.84003388907115,49.577262538124586,36.480908663974326,65.1263088107031,97.2016740603311,0
57.749835921127186,19.190470093436723,4.144294134595339,20.230542606181178,94.44905912552294,1
79.18308143832749,16.44406812108179,7.663511294825561,31.8863108156798,99.41210087075909,1
56.715167551636846,58.2158833808615,25.47298743128728,70.42003686177877,98.06348513673446,0
73.57344299112472,49.42837137517864,18.205550150822507,59.81963956630218,98.2604441410629,0
93.87014020765352,8.561786005003931,4.882593191537222,33.95307252649331,97.04953496078954,1
75.77552995511196,56.610341611065785,24.925192032592534,63.2503364624651,98.795665551482,0
92.83959525000189,5.0,3.793894816922611,15.155609318065737,98.91742142118923,1
64.51320383997658,42.099885754805655,33.96797332033235,66.33487196174812,97.3713654856208,0
87.14913564967158,15.31866421418892,0.0,23.097237667627954,96.7246895169753,1
86.62058882209789,6.142148610581531,9.606662332189902,28.97896941108561,97.05632961499084,1
92.80769966007804,11.69538996877063,6.825423892530785,26.32925353981817,95.65512168902922,1
69.58757994684319,67.37510788202712,32.248293734858315,73.84466347710647,97.97936939343771,0
68.82856324997852,29.92110017679873,13.21805955761904,45.42806773769682,96.49632109153038,1
74.14438793525387,9.474538417443467,0.0,28.926213815899548,99.40851693712368,1
63.86669894502205,49.534843505224124,38.755969643042086,53.938570322514,100.0,0
111.90513288996944,16.95110929055614,2.6898629439231487,36.97238046390313,96.47871258622172,1
55.74755826346131,64.2185798028447,37.1644738727708,62.33267405645341,97.23713524627182,0
55.16378999026091,46.60843932628729,20.001289654949677,54.88360601787588,99.52196315506,0
70.86543453938046,65.6721402074642,15.093767766227424,54.85212646969932,99.25898169546011,0
68.58462672810313,67.98570573881433,29.205367059040693,87.72163656158328,99.04001780172314,0
73.49733958070928,40.147275798233146,25.14287211883989,73.66416605759213,100.0,0
96.75084339172903,17.334625824523044,10.509340118113368,10.0,94.86664824773969,1
70.45307378934712,45.211625343796875,31.055136511241653,60.966112836479134,99.07094569460388,0
78.22716614808171,22.563888688637526,8.977658112830337,42.205506039312326,100.0,1
66.95278754801909,49.10866630270768,9.768275358261523,52.02882898292363,98.30691792599339,0
73.40255641821084,35.83498313865556,32.963400197488326,59.9756742455493,98.32283188488523,0
66.99115175306605,39.13265441620736,20.709627519073344,34.42821141314828,98.2520457926721,0
82.24038224621528,13.872152085207365,6.667492250360161,36.5863195279051,97.34829175696349,1
72.9633215235958,53.63342888745548,22.04943810194358,53.057155714284306,98.81282223676685,0
94.88520531882281,29.182754456251985,9.764692179760383,24.58526993492831,96.8469905798091,1
96.05221365901323,26.543982224471776,8.755877874819168,29.361221671686533,95.11896602135722,1
76.0127634850529,20.181068114555316,6.3689023176973825,19.01320626565615,97.06685441633391,1
70.04979485577427,27.73160013739284,36.049972018044144,54.33703277160262,99.75761311257665,0
60.7323804337928,29.600617756737314,20.418630101582806,58.5727781538402,98.11152009322852,0
85.40798294112264,20.67172119740952,4.315282520814402,29.33887606047993,94.4361604011961,1
68.13358412808378,43.66195053462498,41.102929804828705,45.90652249119063,96.69170467150049,0
95.4168219271605,20.772216146504004,0.9662679178754168,14.702510449959085,99.30609509602644,1
76.31288312485425,7.688148619408061,20.417769707434992,84.96288082175849,98.02393744222213,0
82.11265319168017,15.737925378965054,0.5164121049273627,12.952242557719558,98.57882096610213,1
65.88475712502789,19.978171616870046,8.546317971030598,15.487737010988416,95.6135973961074,1
102.55815026069908,22.26313376181632,2.5308571724844513,42.02249003361171,98.80980358518146,1
67.15242154412566,31.497596581895056,20.865512965282047,64.29580115933085,98.31140517085251,0
99.26748613881821,5.76180735912531,0.0,31.808711114824323,96.26268337928964,1
59.98361108241807,18.47914921238404,25.195458447981817,59.20867337998852,99.15347898195174,0
65.55124906496778,43.01093882639255,36.77000636790337,40.31299044827175,99.03638921884757,0
67.94623402245581,11.293104959993538,0.14937146950674496,37.81942535451918,96.90188464960691,1
87.83796106488428,9.146136098164392,3.8012260162684433,22.365346966908884,97.57518252228132,1
76.10690637602063,28.638354921640605,0.0,21.934801675434386,99.51580076494915,1
82.77833502445559,7.480970684764705,5.876286250150675,25.246077577854578,95.74619461657254,1
56.23303351361026,86.52560408438914,22.484480998158638,31.116489595006843,99.99370975900554,0
69.88856724088457,33.50300353470318,15.668809113138582,70.10209194237346,98.25308167251055,0
64.88826617865878,32.29791971683735,3.2640381511361722,44.95571736482427,98.91765243694857,1
56.991923644137486,60.49784796544722,18.48557450136319,31.99949119794087,98.07540183397786,0
68.18110001421023,38.05895028005493,21.929516590748985,77.1534906739292,98.6064939802901,0
58.25361350972038,55.5304548550099,26.976755669542452,22.175927978069353,98.92835291377145,0
68.13462966172881,45.3018169437129,33.917005810695755,49.91409623510246,98.8364997888209,0
52.46432503066118,51.10635575098247,44.53059695539896,45.07715471298688,97.74019786801223,0
59.31987645686758,46.94997338702393,14.369637271462818,66.3187106803647,99.34683994546917,0
69.27477770763028,18.473768615428913,34.95167665158606,74.0605112138052,99.33016137234631,0
67.9827379892466,48.30283971307699,35.323893981263964,88.85270231405181,97.54695953663516,0
100.93750474953725,17.310263215940378,4.481307791885597,14.634693096179616,96.57281588572691,1
57.02188033625268,38.042183557410816,14.018136162218502,53.2663741903049,98.09388964297659,0
65.7740393475104,20.778752065630034,10.544818522546766,65.4287140609579,97.7025618829299,0
100.89435748275918,19.802157776120374,7.427048600825629,44.10692320420895,96.53543378229014,1
60.40410635666979,58.0755387839822,30.09513563929686,57.190045352680485,99.89145796695594,0
85.45306828192084,18.26218910044625,5.084890603337033,20.65406105101529,97.11637808422958,1
104.76112212878189,21.559746523009405,5.124253705595725,28.38232718834331,97.49630054260953,1
70.99813302791348,54.138582463346296,21.68135138178021,64.87172391165171,98.97993974114829,0
56.94244009978417,47.52345811775542,3.3869611369763817,67.23800564731778,99.16034305456269,0
96.97055350943751,14.83962518264346,6.236187340096139,44.23953845541167,99.12065447243688,1
87.64992760928128,19.114557045836477,9.443644578937732,14.991979847378252,96.51538638598446,1
75.68456364429406,59.62800812527149,28.692637776499048,37.412513920040695,98.45008976695884,0
80.9210152450008,20.648311222537707,1.762613260820479,19.742766050253927,93.90270208347454,1
74.77443747981361,39.00344232835414,26.571457837025346,59.96642825288728,97.4325660670395,0
72.89122106262168,9.957478992022116,2.107326244682428,33.66606247013805,95.80642350471908,1
78.97192505275697,60.40726553839727,33.08359549665708,58.20511646290275,100.0,0
85.38393242654651,17.74990868676603,5.679898158997077,37.01823040543344,97.95536211850448,1
82.29849665866476,13.73605024459237,7.559611828608338,37.152365838912324,96.40997331276569,1
68.95374316385855,16.341471231934044,7.494103195303435,48.05416846419781,95.203063056489,1
61.58742997735541,39.15894657711935,38.55805339431501,59.47587749312051,97.59267344062773,0
69.46956226337456,38.9304221993858,12.756127266420457,46.60840039085774,100.0,0
68.0736737731957,46.61640083178814,22.50106264187954,64.38223263178199,98.78023594600249,0
67.33735062565862,46.722676354166296,33.687983383055496,60.34656519001096,97.52206116444736,0
60.100616872793054,15.314719597654317,45.268171160423925,72.9413188792903,97.66992950487077,0
84.6178618072348,12.904988206348534,11.170188845496469,15.80122835729071,97.17171408822817,1
64.13177725948121,57.402579460636716,23.95990772275305,33.62686685016847,98.24888216535756,0
57.2227022564534,46.19369319834841,39.34177036520327,33.90862133651583,97.6997772646001,0
81.36768455459804,14.946951236694309,7.960502656420977,28.264555824386125,97.62370408858067,1
80.49072347521869,19.8393947633435,8.11119052351086,22.677004502629117,98.17203717970978,1
88.62847322473083,26.36368192385802,4.194320399692106,33.81244655162099,96.93909065248221,1
86.84545285551306,20.07144342580552,7.147229876899615,17.50435088075995,99.15045041322682,1
50.12269567560161,34.72781835391656,24.057309292350993,66.18533953628922,100.0,0
50.13366809419914,37.38458807415434,3.731665122007346,60.47432960865372,98.77168358450002,0
107.08954890605503,18.96507808714763,9.17610051776952,35.83837081539059,96.34712770449225,1
71.09247103849553,20.200018386334484,0.0,42.95207072669644,96.75690684694476,1
74.56141929209133,37.79678348801401,27.68850786400992,63.14023286002033,98.45495588198908,0
82.80808583924089,21.139648147764163,1.2953469460671667,17.905646710409414,98.86424033999025,1
70.8173439111368,45.9883741290336,41.65142382543782,55.98351721912733,99.82270321998898,0
66.40459267940658,29.628738748854147,43.4804019177085,74.86066269936128,98.37897896899044,0
70.81737007627159,38.9444484900314,33.29149035059542,24.13382152074061,97.48019866630541,0
